Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,,revenue,,,
716800908,Blue,150,1,102,11-06-2023,Week-24,Q2,2023,5137,0,2496,49,0,Swipe ,Bills,599.04,0,,3245.04,66.22530612,,
716804283,Blue,380,1,114,11-06-2023,Week-24,Q2,2023,15911,896,1270,33,0.056,Swipe ,Bills,76.2,0,,1726.2,52.30909091,,
716805408,Blue,375,0,94,11-06-2023,Week-24,Q2,2023,5376,804,4511,74,0.15,Swipe ,Bills,496.21,0,,5382.21,72.73256757,,
716806383,Blue,380,1,74,11-06-2023,Week-24,Q2,2023,28307,1506,9042,122,0.053,Swipe ,Grocery,1537.14,0,,10959.14,89.82901639,,
716811483,Blue,250,0,56,11-06-2023,Week-24,Q2,2023,2063,0,1859,43,0,Swipe ,Bills,464.75,0,,2573.75,59.85465116,,
716815308,Blue,405,0,114,11-06-2023,Week-24,Q2,2023,4396,1489,3942,69,0.339,Swipe ,Bills,630.72,0,,4977.72,72.14086957,,
716816583,Blue,410,0,116,11-06-2023,Week-24,Q2,2023,15483,2148,14463,94,0.139,Chip ,Bills,1157.04,0,,16030.04,170.5323404,,
716819958,Blue,455,1,93,11-06-2023,Week-24,Q2,2023,9033,845,1661,35,0.094,Swipe ,Bills,149.49,0,,2265.49,64.72828571,,
716822583,Blue,125,1,109,11-06-2023,Week-24,Q2,2023,5245,802,3648,74,0.153,Chip ,Entertainment,693.12,0,,4466.12,60.35297297,,
716823408,Blue,125,0,107,11-06-2023,Week-24,Q2,2023,28410,1608,2278,77,0.057,Swipe ,Bills,364.48,0,,2767.48,35.9412987,,
716825808,Blue,125,0,75,11-06-2023,Week-24,Q2,2023,2697,2216,4063,75,0.822,Swipe ,Fuel,446.93,0,,4634.93,61.79906667,,
716829483,Blue,225,0,86,11-06-2023,Week-24,Q2,2023,3249,2217,1988,36,0.682,Swipe ,Bills,278.32,0,,2491.32,69.20333333,,
716831508,Blue,125,0,108,11-06-2023,Week-24,Q2,2023,1963,1524,3492,59,0.776,Chip ,Bills,768.24,0,,4385.24,74.32610169,,
716832858,Blue,200,1,87,11-06-2023,Week-24,Q2,2023,4930,159,7412,60,0.032,Chip ,Fuel,1853,0,,9465,157.75,,
716835033,Blue,470,1,100,11-06-2023,Week-24,Q2,2023,13126,2086,1836,37,0.159,Swipe ,Entertainment,330.48,0,,2636.48,71.25621622,,
716836308,Silver,150,1,133,11-06-2023,Week-24,Q2,2023,3839,1139,14791,124,0.297,Chip ,Travel,3845.66,0,,18786.66,151.5053226,,
716837508,Blue,125,1,67,11-06-2023,Week-24,Q2,2023,18477,0,8695,95,0,Online ,Bills,695.6,0,,9515.6,100.1642105,,
716838633,Blue,355,1,108,11-06-2023,Week-24,Q2,2023,13407,1341,4869,84,0.1,Swipe ,Bills,389.52,0,,5613.52,66.82761905,,
716839983,Blue,455,0,89,11-06-2023,Week-24,Q2,2023,32777,0,4520,75,0,Swipe ,Grocery,813.6,0,,5788.6,77.18133333,,
716841783,Blue,220,1,85,11-06-2023,Week-24,Q2,2023,18733,1292,5080,85,0.069,Chip ,Bills,355.6,1,,5655.6,66.53647059,,
716842908,Blue,250,0,120,11-06-2023,Week-24,Q2,2023,1762,1051,4986,80,0.596,Chip ,Bills,1096.92,1,,6332.92,79.1615,,
716850558,Gold,175,0,90,11-06-2023,Week-24,Q2,2023,34516,1285,15279,122,0.037,Chip ,Bills,2597.43,1,,18051.43,147.962541,,
716851908,Blue,250,1,89,11-06-2023,Week-24,Q2,2023,2038,1099,4784,70,0.539,Swipe ,Bills,430.56,1,,5464.56,78.06514286,,
716853258,Blue,470,0,50,11-06-2023,Week-24,Q2,2023,4417,0,4253,72,0,Swipe ,Food,1020.72,1,,5743.72,79.77388889,,
716855058,Blue,335,0,111,11-06-2023,Week-24,Q2,2023,1757,0,2557,45,0,Chip ,Fuel,281.27,0,,3173.27,70.51711111,,
716856408,Blue,365,1,97,11-06-2023,Week-24,Q2,2023,1438.3,0,2392,44,0,Chip ,Fuel,382.72,0,,3139.72,71.35727273,,
716858433,Blue,470,1,75,11-06-2023,Week-24,Q2,2023,3015,0,5372,75,0,Swipe ,Grocery,322.32,0,,6164.32,82.19093333,,
716860233,Blue,300,0,107,11-06-2023,Week-24,Q2,2023,8148,701,4124,87,0.086,Swipe ,Entertainment,783.56,0,,5207.56,59.85701149,,
716863458,Silver,415,1,103,11-06-2023,Week-24,Q2,2023,34516,569,8570,68,0.016,Swipe ,Food,1456.9,0,,10441.9,153.5573529,,
716864733,Silver,175,1,117,11-06-2023,Week-24,Q2,2023,34516,2315,1805,46,0.067,Swipe ,Bills,361,0,,2341,50.89130435,,
716866308,Blue,380,0,81,11-06-2023,Week-24,Q2,2023,5940,1101,1872,34,0.185,Swipe ,Fuel,262.08,0,,2514.08,73.94352941,,
716869458,Blue,200,1,115,11-06-2023,Week-24,Q2,2023,7440,704,2251,63,0.095,Swipe ,Bills,607.77,0,,3058.77,48.55190476,,
716870583,Blue,300,1,58,11-06-2023,Week-24,Q2,2023,2786,1628,2853,55,0.584,Swipe ,Entertainment,599.13,0,,3752.13,68.22054545,,
716871633,Blue,245,1,118,11-06-2023,Week-24,Q2,2023,12055,1858,7222,93,0.154,Swipe ,Grocery,1299.96,0,,8766.96,94.2683871,,
716873733,Blue,465,1,119,11-06-2023,Week-24,Q2,2023,3556,2517,2639,53,0.708,Chip ,Entertainment,580.58,0,,3684.58,69.52037736,,
716875083,Blue,195,0,171,11-06-2023,Week-24,Q2,2023,4152,0,2351,42,0,Swipe ,Grocery,282.12,0,,2828.12,67.33619048,,
716877258,Blue,270,0,112,11-06-2023,Week-24,Q2,2023,3968,1374,4641,65,0.346,Chip ,Grocery,371.28,0,,5282.28,81.26584615,,
716878533,Blue,100,0,96,11-06-2023,Week-24,Q2,2023,10979,1889,1425,33,0.172,Swipe ,Bills,199.5,0,,1724.5,52.25757576,,
716881683,Blue,270,1,75,11-06-2023,Week-24,Q2,2023,3435,2517,5567,51,0.733,Swipe ,Bills,389.69,0,,6226.69,122.0919608,,
716882658,Blue,430,1,86,11-06-2023,Week-24,Q2,2023,2986,1632,2141,55,0.547,Swipe ,Entertainment,363.97,0,,2934.97,53.36309091,,
716890533,Blue,445,1,172,11-06-2023,Week-24,Q2,2023,2182,1722,5377,86,0.789,Chip ,Fuel,1398.02,0,,7220.02,83.95372093,,
716891583,Blue,150,0,78,11-06-2023,Week-24,Q2,2023,1867,970,4537,60,0.52,Swipe ,Grocery,1315.73,0,,6002.73,100.0455,,
716893683,Blue,435,1,99,11-06-2023,Week-24,Q2,2023,14657,2517,6009,53,0.172,Chip ,Travel,1442.16,0,,7886.16,148.7954717,,
716894658,Platinum,455,1,94,11-06-2023,Week-24,Q2,2023,8687,1763,16824,123,0.203,Online ,Travel,2691.84,0,,19970.84,162.3645528,,
716896833,Blue,500,0,130,11-06-2023,Week-24,Q2,2023,11373,1319,1976,35,0.116,Swipe ,Entertainment,434.72,0,,2910.72,83.16342857,,
716899233,Gold,355,0,128,11-06-2023,Week-24,Q2,2023,15987,1965,4542,70,0.123,Chip ,Grocery,1044.66,0,,5941.66,84.88085714,,
716900433,Blue,250,1,94,11-06-2023,Week-24,Q2,2023,2540,1402,2384,61,0.552,Swipe ,Entertainment,500.64,0,,3134.64,51.38754098,,
716901858,Blue,95,1,118,11-06-2023,Week-24,Q2,2023,1438.3,0,3691,77,0,Online ,Bills,332.19,0,,4118.19,53.48298701,,
716905158,Blue,395,1,59,11-06-2023,Week-24,Q2,2023,21815,0,3904,72,0,Chip ,Food,663.68,0,,4962.68,68.92611111,,
716908158,Blue,445,1,107,11-06-2023,Week-24,Q2,2023,8260,2517,3299,64,0.305,Swipe ,Bills,494.85,0,,4238.85,66.23203125,,
716909283,Blue,140,1,87,11-06-2023,Week-24,Q2,2023,30655,0,3280,78,0,Swipe ,Fuel,328,0,,3748,48.05128205,,
716911608,Blue,480,1,84,11-06-2023,Week-24,Q2,2023,1536,1017,3816,71,0.662,Online ,Bills,381.6,0,,4677.6,65.88169014,,
716915133,Blue,220,0,75,11-06-2023,Week-24,Q2,2023,1696,0,4397,70,0,Chip ,Grocery,1275.13,0,,5892.13,84.17328571,,
716918508,Blue,440,0,120,11-06-2023,Week-24,Q2,2023,3770,1197,1602,49,0.318,Swipe ,Bills,432.54,0,,2474.54,50.50081633,,
716919633,Blue,420,0,42,11-06-2023,Week-24,Q2,2023,2406,0,4450,73,0,Swipe ,Food,1068,0,,5938,81.34246575,,
716920908,Blue,110,1,51,11-06-2023,Week-24,Q2,2023,5738,1112,1922,48,0.194,Swipe ,Bills,403.62,0,,2435.62,50.74208333,,
716922633,Blue,455,1,102,11-06-2023,Week-24,Q2,2023,4043,2517,2600,47,0.623,Swipe ,Bills,650,0,,3705,78.82978723,,
716924058,Blue,195,0,51,11-06-2023,Week-24,Q2,2023,6175,1166,1417,25,0.189,Swipe ,Bills,269.23,0,,1881.23,75.2492,,
716924958,Blue,175,1,43,11-06-2023,Week-24,Q2,2023,6812,1926,2288,48,0.283,Chip ,Bills,274.56,0,,2737.56,57.0325,,
716926758,Blue,460,1,112,11-06-2023,Week-24,Q2,2023,1965,0,4268,91,0,Swipe ,Fuel,981.64,0,,5709.64,62.7432967,,
716929233,Blue,175,0,115,11-06-2023,Week-24,Q2,2023,5182,1607,5235,92,0.31,Chip ,Grocery,994.65,0,,6404.65,69.61576087,,
716930133,Blue,125,1,93,11-06-2023,Week-24,Q2,2023,1824,0,4594,86,0,Swipe ,Food,505.34,0,,5224.34,60.74813953,,
716931183,Blue,175,1,99,11-06-2023,Week-24,Q2,2023,7560,788,4296,68,0.104,Chip ,Bills,300.72,0,,4771.72,70.17235294,,
716932308,Blue,250,1,114,11-06-2023,Week-24,Q2,2023,4693,634,4460,79,0.135,Chip ,Grocery,892,0,,5602,70.91139241,,
716933283,Gold,390,1,59,11-06-2023,Week-24,Q2,2023,34516,1882,14738,116,0.055,Chip ,Entertainment,2210.7,0,,17338.7,149.4715517,,
716934333,Blue,175,1,113,11-06-2023,Week-24,Q2,2023,13306,2458,3556,68,0.185,Swipe ,Bills,320.04,0,,4051.04,59.57411765,,
716938383,Blue,125,0,81,11-06-2023,Week-24,Q2,2023,34516,0,3811,61,0,Swipe ,Fuel,1028.97,0,,4964.97,81.39295082,,
716939358,Blue,125,0,59,11-06-2023,Week-24,Q2,2023,14622,0,4632,67,0,Online ,Entertainment,1111.68,0,,5868.68,87.59223881,,
716944983,Blue,125,1,76,11-06-2023,Week-24,Q2,2023,24172,2517,1658,27,0.104,Swipe ,Bills,99.48,0,,1882.48,69.72148148,,
716947083,Blue,245,1,163,11-06-2023,Week-24,Q2,2023,3845,1871,14593,110,0.487,Swipe ,Bills,1313.37,0,,16151.37,146.8306364,,
716948283,Blue,95,1,94,11-06-2023,Week-24,Q2,2023,9890,0,3497,69,0,Swipe ,Entertainment,874.25,0,,4466.25,64.72826087,,
716950758,Blue,220,0,163,11-06-2023,Week-24,Q2,2023,8017,0,1657,43,0,Swipe ,Grocery,231.98,0,,2108.98,49.04604651,,
716951658,Blue,250,1,94,11-06-2023,Week-24,Q2,2023,5536,0,4281,82,0,Swipe ,Fuel,1070.25,0,,5601.25,68.30792683,,
716953083,Blue,270,0,120,11-06-2023,Week-24,Q2,2023,2046,1260,4228,81,0.616,Swipe ,Bills,930.16,0,,5428.16,67.01432099,,
716955783,Blue,400,1,83,11-06-2023,Week-24,Q2,2023,16026,1160,4418,59,0.072,Chip ,Bills,1281.22,0,,6099.22,103.3766102,,
716959833,Blue,430,1,84,11-06-2023,Week-24,Q2,2023,3534,0,3973,66,0,Swipe ,Fuel,953.52,0,,5356.52,81.15939394,,
716961033,Blue,405,1,74,11-06-2023,Week-24,Q2,2023,3520,2149,3630,78,0.611,Swipe ,Travel,834.9,0,,4869.9,62.43461538,,
716961933,Blue,285,0,103,11-06-2023,Week-24,Q2,2023,3589,1808,4262,70,0.504,Chip ,Entertainment,298.34,0,,4845.34,69.21914286,,
716963283,Blue,100,1,95,11-06-2023,Week-24,Q2,2023,3165,2517,2751,49,0.795,Swipe ,Bills,330.12,0,,3181.12,64.92081633,,
716966808,Blue,175,1,93,11-06-2023,Week-24,Q2,2023,11722,1667,1497,35,0.142,Swipe ,Bills,299.4,0,,1971.4,56.32571429,,
716968683,Blue,430,1,89,11-06-2023,Week-24,Q2,2023,11287,1513,5157,72,0.134,Swipe ,Entertainment,567.27,0,,6154.27,85.47597222,,
716971833,Blue,475,1,59,11-06-2023,Week-24,Q2,2023,13126,0,4496,61,0,Swipe ,Fuel,719.36,0,,5690.36,93.28459016,,
716973333,Blue,390,0,93,11-06-2023,Week-24,Q2,2023,4642,1676,5080,76,0.361,Swipe ,Fuel,1473.2,0,,6943.2,91.35789474,,
716974383,Blue,175,0,117,11-06-2023,Week-24,Q2,2023,2491,1979,1911,35,0.794,Online ,Grocery,305.76,0,,2391.76,68.336,,
716975583,Blue,200,0,95,11-06-2023,Week-24,Q2,2023,2471,1658,4406,62,0.671,Swipe ,Grocery,1277.74,0,,5883.74,94.89903226,,
716977758,Blue,430,1,105,11-06-2023,Week-24,Q2,2023,3675,2517,1913,35,0.685,Swipe ,Grocery,172.17,0,,2515.17,71.862,,
716979183,Gold,345,0,106,11-06-2023,Week-24,Q2,2023,17646,1396,15527,106,0.079,Swipe ,Bills,4502.83,0,,20374.83,192.2153774,,
716981358,Blue,355,0,94,11-06-2023,Week-24,Q2,2023,2107,941,4858,73,0.447,Chip ,Grocery,485.8,0,,5698.8,78.06575342,,
716982483,Blue,405,1,97,11-06-2023,Week-24,Q2,2023,1438.3,0,4497,79,0,Chip ,Food,1169.22,0,,6071.22,76.85088608,,
716984658,Blue,490,1,76,11-06-2023,Week-24,Q2,2023,34516,0,1106,31,0,Swipe ,Bills,210.14,0,,1806.14,58.26258065,,
716986458,Blue,110,1,90,11-06-2023,Week-24,Q2,2023,9766,1575,7605,101,0.161,Swipe ,Bills,988.65,0,,8703.65,86.17475248,,
716987358,Blue,465,1,119,11-06-2023,Week-24,Q2,2023,8022,0,5660,59,0,Online ,Entertainment,339.6,0,,6464.6,109.5694915,,
716988633,Blue,200,0,115,11-06-2023,Week-24,Q2,2023,9734,0,1476,38,0,Swipe ,Bills,162.36,0,,1838.36,48.37789474,,
716989683,Blue,275,1,118,11-06-2023,Week-24,Q2,2023,4480,2465,3331,74,0.55,Chip ,Fuel,599.58,0,,4205.58,56.83216216,,
716990883,Blue,425,1,117,11-06-2023,Week-24,Q2,2023,16033,766,15260,115,0.048,Chip ,Travel,915.6,0,,16600.6,144.3530435,,
716991933,Blue,280,0,98,11-06-2023,Week-24,Q2,2023,9786,0,820,25,0,Swipe ,Fuel,139.4,0,,1239.4,49.576,,
716993058,Blue,300,0,73,11-06-2023,Week-24,Q2,2023,24589,1640,4291,78,0.067,Swipe ,Entertainment,944.02,0,,5535.02,70.96179487,,
716995083,Blue,100,1,78,11-06-2023,Week-24,Q2,2023,2650,1049,4218,64,0.396,Chip ,Entertainment,632.7,0,,4950.7,77.3546875,,
716996583,Blue,360,0,67,11-06-2023,Week-24,Q2,2023,3073,1792,1734,35,0.583,Swipe ,Bills,277.44,0,,2371.44,67.75542857,,
716998608,Blue,490,0,82,11-06-2023,Week-24,Q2,2023,6703,1252,1843,44,0.187,Swipe ,Entertainment,184.3,0,,2517.3,57.21136364,,
716999883,Blue,300,1,77,11-06-2023,Week-24,Q2,2023,15897,1437,1405,43,0.09,Swipe ,Bills,112.4,0,,1817.4,42.26511628,,
717000858,Blue,450,0,48,11-06-2023,Week-24,Q2,2023,2683,1738,2274,52,0.648,Online ,Bills,613.98,0,,3337.98,64.19192308,,
717001908,Blue,100,0,152,11-06-2023,Week-24,Q2,2023,6936,0,2874,44,0,Online ,Fuel,747.24,0,,3721.24,84.57363636,,
717004533,Blue,325,1,63,11-06-2023,Week-24,Q2,2023,4790,1189,4544,81,0.248,Swipe ,Food,636.16,0,,5505.16,67.96493827,,
717006333,Blue,190,1,116,11-06-2023,Week-24,Q2,2023,1438.3,1133,1935,41,0.788,Swipe ,Bills,561.15,0,,2686.15,65.51585366,,
717007458,Blue,300,0,43,11-06-2023,Week-24,Q2,2023,2457,1051,3256,71,0.428,Swipe ,Entertainment,293.04,0,,3849.04,54.21183099,,
717008358,Blue,420,1,153,11-06-2023,Week-24,Q2,2023,6540,0,7919,88,0,Swipe ,Travel,791.9,0,,9130.9,103.7602273,,
717011958,Blue,200,0,76,11-06-2023,Week-24,Q2,2023,1438.3,0,4494,82,0,Swipe ,Fuel,1258.32,0,,5952.32,72.58926829,,
717013383,Blue,335,1,76,11-06-2023,Week-24,Q2,2023,31258,1518,2866,53,0.049,Swipe ,Travel,257.94,0,,3458.94,65.26301887,,
717015333,Blue,415,0,94,11-06-2023,Week-24,Q2,2023,2717,1953,3974,70,0.719,Swipe ,Fuel,993.5,0,,5382.5,76.89285714,,
717016833,Blue,355,0,82,11-06-2023,Week-24,Q2,2023,1438.3,0,4282,69,0,Chip ,Fuel,856.4,0,,5493.4,79.61449275,,
717017808,Blue,250,0,77,11-06-2023,Week-24,Q2,2023,9065,641,4693,83,0.071,Swipe ,Fuel,563.16,0,,5506.16,66.33927711,,
717022533,Blue,200,1,85,11-06-2023,Week-24,Q2,2023,2283,0,4088,66,0,Swipe ,Bills,1185.52,0,,5473.52,82.93212121,,
717023508,Blue,200,1,90,11-06-2023,Week-24,Q2,2023,2667,1551,4883,85,0.582,Chip ,Travel,732.45,0,,5815.45,68.41705882,,
717026658,Blue,365,1,74,11-06-2023,Week-24,Q2,2023,1897,0,2866,47,0,Swipe ,Entertainment,716.5,0,,3947.5,83.9893617,,
717028158,Blue,140,1,103,11-06-2023,Week-24,Q2,2023,12163,2082,2649,56,0.171,Swipe ,Bills,715.23,0,,3504.23,62.57553571,,
717030633,Blue,300,1,46,11-06-2023,Week-24,Q2,2023,2369,1405,3034,51,0.593,Swipe ,Entertainment,758.5,0,,4092.5,80.24509804,,
717035283,Blue,195,1,114,11-06-2023,Week-24,Q2,2023,2445,848,2216,39,0.347,Online ,Bills,288.08,0,,2699.08,69.20717949,,
717036408,Blue,275,1,90,11-06-2023,Week-24,Q2,2023,4685,1626,4560,81,0.347,Chip ,Entertainment,820.8,0,,5655.8,69.82469136,,
717038733,Blue,125,0,116,11-06-2023,Week-24,Q2,2023,2253,1375,1324,38,0.61,Swipe ,Travel,158.88,0,,1607.88,42.31263158,,
717042333,Blue,390,1,82,11-06-2023,Week-24,Q2,2023,1473,0,2836,48,0,Swipe ,Bills,737.36,0,,3963.36,82.57,,
717045033,Blue,295,0,105,11-06-2023,Week-24,Q2,2023,8459,757,4677,87,0.089,Chip ,Entertainment,280.62,0,,5252.62,60.37494253,,
717047583,Blue,100,0,69,11-06-2023,Week-24,Q2,2023,4779,2517,8912,63,0.527,Swipe ,Food,534.72,0,,9546.72,151.5352381,,
717049533,Blue,100,1,91,11-06-2023,Week-24,Q2,2023,7262,1466,1438,28,0.202,Swipe ,Bills,201.32,0,,1739.32,62.11857143,,
717050883,Blue,250,1,122,11-06-2023,Week-24,Q2,2023,2688,1617,4183,71,0.602,Chip ,Entertainment,1045.75,0,,5478.75,77.16549296,,
717052158,Blue,370,1,81,11-06-2023,Week-24,Q2,2023,21718,2386,3492,66,0.11,Swipe ,Bills,1012.68,0,,4874.68,73.85878788,,
717060858,Blue,300,1,116,11-06-2023,Week-24,Q2,2023,6911,2517,8123,71,0.364,Chip ,Food,1380.91,0,,9803.91,138.0832394,,
717066408,Blue,420,1,87,11-06-2023,Week-24,Q2,2023,5550,1518,2540,62,0.274,Online ,Grocery,431.8,0,,3391.8,54.70645161,,
717069033,Blue,250,1,94,11-06-2023,Week-24,Q2,2023,4829,1153,4778,65,0.239,Swipe ,Food,668.92,0,,5696.92,87.64492308,,
717072108,Blue,435,0,93,11-06-2023,Week-24,Q2,2023,2762,0,2571,44,0,Swipe ,Food,668.46,0,,3674.46,83.51045455,,
717073308,Blue,190,1,84,11-06-2023,Week-24,Q2,2023,2679,727,4804,78,0.271,Chip ,Grocery,1249.04,0,,6243.04,80.03897436,,
717074283,Blue,270,0,71,18-06-2023,Week-25,Q2,2023,17678,0,2566,49,0,Chip ,Fuel,667.16,0,,3503.16,71.49306122,,
717076458,Blue,95,1,72,18-06-2023,Week-25,Q2,2023,8155,1178,14955,102,0.144,Swipe ,Bills,4037.85,0,,19087.85,187.1357843,,
717078933,Blue,295,1,69,18-06-2023,Week-25,Q2,2023,4205,2517,4256,69,0.599,Chip ,Entertainment,936.32,0,,5487.32,79.52637681,,
717081483,Silver,125,0,156,18-06-2023,Week-25,Q2,2023,25187,2209,16606,96,0.088,Chip ,Travel,4483.62,0,,21214.62,220.985625,,
717084708,Blue,385,0,72,18-06-2023,Week-25,Q2,2023,2484,1543,3802,68,0.621,Chip ,Entertainment,1064.56,0,,5251.56,77.22882353,,
717085983,Blue,125,0,107,18-06-2023,Week-25,Q2,2023,3299,2517,4312,84,0.763,Swipe ,Entertainment,431.2,0,,4868.2,57.9547619,,
717087858,Blue,200,0,86,18-06-2023,Week-25,Q2,2023,2146,967,4253,74,0.451,Swipe ,Food,467.83,0,,4920.83,66.4977027,,
717090183,Blue,300,1,113,18-06-2023,Week-25,Q2,2023,21697,2144,2117,48,0.099,Swipe ,Bills,338.72,0,,2755.72,57.41083333,,
717091533,Blue,200,1,119,18-06-2023,Week-25,Q2,2023,13613,1172,4253,84,0.086,Chip ,Grocery,467.83,0,,4920.83,58.58130952,,
717093858,Blue,335,1,99,18-06-2023,Week-25,Q2,2023,2154,1490,3664,63,0.692,Chip ,Fuel,439.68,0,,4438.68,70.4552381,,
717094758,Blue,295,0,95,18-06-2023,Week-25,Q2,2023,8823,0,4453,84,0,Chip ,Bills,846.07,0,,5594.07,66.59607143,,
717095733,Blue,300,0,60,18-06-2023,Week-25,Q2,2023,3212,2517,4284,69,0.784,Online ,Fuel,428.4,0,,5012.4,72.64347826,,
717096858,Blue,345,1,67,18-06-2023,Week-25,Q2,2023,6492,719,4828,78,0.111,Swipe ,Grocery,1062.16,0,,6235.16,79.93794872,,
717098208,Blue,445,0,83,18-06-2023,Week-25,Q2,2023,5848,950,1961,51,0.162,Swipe ,Entertainment,156.88,0,,2562.88,50.25254902,,
717099408,Blue,345,0,72,18-06-2023,Week-25,Q2,2023,10529,0,4583,87,0,Chip ,Entertainment,916.6,0,,5844.6,67.17931034,,
717100833,Blue,385,1,55,18-06-2023,Week-25,Q2,2023,3148,0,1401,31,0,Swipe ,Food,126.09,0,,1912.09,61.68032258,,
717103758,Blue,325,0,133,18-06-2023,Week-25,Q2,2023,18550,0,2616,42,0,Online ,Travel,313.92,0,,3254.92,77.49809524,,
717105258,Blue,475,1,114,18-06-2023,Week-25,Q2,2023,3992,1289,2181,32,0.323,Swipe ,Fuel,196.29,0,,2852.29,89.1340625,,
717107808,Blue,125,1,105,18-06-2023,Week-25,Q2,2023,1438.3,1218,4600,76,0.847,Swipe ,Grocery,1150,0,,5875,77.30263158,,
717109983,Blue,175,1,58,18-06-2023,Week-25,Q2,2023,2275,2138,7768,83,0.94,Swipe ,Fuel,2252.72,0,,10195.72,122.84,,
717112533,Blue,285,1,108,18-06-2023,Week-25,Q2,2023,6946,0,4058,88,0,Chip ,Entertainment,689.86,0,,5032.86,57.19159091,,
717114708,Blue,245,1,91,18-06-2023,Week-25,Q2,2023,2991,1830,4414,77,0.612,Swipe ,Bills,750.38,0,,5409.38,70.25168831,,
717121758,Blue,275,0,80,18-06-2023,Week-25,Q2,2023,3008,2517,4627,68,0.837,Swipe ,Fuel,555.24,0,,5457.24,80.25352941,,
717123858,Blue,365,0,116,18-06-2023,Week-25,Q2,2023,3635,1617,4045,62,0.445,Chip ,Fuel,849.45,0,,5259.45,84.82983871,,
717124983,Blue,480,1,68,18-06-2023,Week-25,Q2,2023,4760,0,1459,20,0,Swipe ,Grocery,116.72,0,,2055.72,102.786,,
717125958,Blue,415,0,69,18-06-2023,Week-25,Q2,2023,2652,1581,4747,80,0.596,Swipe ,Grocery,949.4,0,,6111.4,76.3925,,
717127083,Blue,360,0,110,18-06-2023,Week-25,Q2,2023,15017,1733,2076,58,0.115,Online ,Bills,539.76,0,,2975.76,51.3062069,,
717128283,Blue,225,1,93,18-06-2023,Week-25,Q2,2023,5525,2409,2305,33,0.436,Swipe ,Grocery,184.4,0,,2714.4,82.25454545,,
717129333,Blue,380,1,93,18-06-2023,Week-25,Q2,2023,1438.3,0,4434,73,0,Chip ,Bills,1019.82,0,,5833.82,79.91534247,,
717130383,Blue,100,0,117,18-06-2023,Week-25,Q2,2023,2334,707,1386,30,0.303,Swipe ,Grocery,304.92,0,,1790.92,59.69733333,,
717131283,Blue,125,0,161,18-06-2023,Week-25,Q2,2023,6034,1579,4712,67,0.262,Chip ,Fuel,376.96,1,,5213.96,77.82029851,,
717132633,Blue,295,1,105,18-06-2023,Week-25,Q2,2023,7348,1466,3066,61,0.2,Swipe ,Entertainment,459.9,1,,3820.9,62.63770492,,
717134058,Blue,250,1,70,18-06-2023,Week-25,Q2,2023,5018,1131,4028,81,0.225,Swipe ,Fuel,241.68,1,,4519.68,55.79851852,,
717135333,Blue,280,1,88,18-06-2023,Week-25,Q2,2023,17970,1390,13204,97,0.077,Chip ,Bills,792.24,1,,14276.24,147.177732,,
717136533,Blue,285,0,102,18-06-2023,Week-25,Q2,2023,2586,835,4883,73,0.323,Swipe ,Entertainment,1171.92,1,,6339.92,86.84821918,,
717138558,Blue,465,1,100,18-06-2023,Week-25,Q2,2023,3665,0,1813,31,0,Swipe ,Bills,126.91,1,,2404.91,77.57774194,,
717139608,Blue,300,0,89,18-06-2023,Week-25,Q2,2023,3462,1817,4635,65,0.525,Chip ,Bills,1112.4,0,,6047.4,93.03692308,,
717140733,Blue,150,0,76,18-06-2023,Week-25,Q2,2023,6616,831,9065,85,0.126,Swipe ,Fuel,1269.1,0,,10484.1,123.3423529,,
717141858,Blue,285,1,78,18-06-2023,Week-25,Q2,2023,13904,625,3151,67,0.045,Swipe ,Entertainment,598.69,0,,4034.69,60.21925373,,
717146208,Blue,125,1,70,18-06-2023,Week-25,Q2,2023,4257,2517,2828,50,0.591,Swipe ,Grocery,452.48,0,,3405.48,68.1096,,
717147708,Blue,455,0,73,18-06-2023,Week-25,Q2,2023,3650,1270,4250,81,0.348,Swipe ,Food,552.5,0,,5257.5,64.90740741,,
717151383,Blue,125,1,109,18-06-2023,Week-25,Q2,2023,2568,1603,3616,85,0.624,Swipe ,Grocery,1012.48,0,,4753.48,55.92329412,,
717159858,Blue,270,1,68,18-06-2023,Week-25,Q2,2023,2730,1351,2319,61,0.495,Swipe ,Bills,185.52,0,,2774.52,45.48393443,,
717166383,Blue,325,0,85,18-06-2023,Week-25,Q2,2023,2166,1465,5097,82,0.676,Swipe ,Bills,1478.13,0,,6900.13,84.14792683,,
717167283,Blue,270,0,87,18-06-2023,Week-25,Q2,2023,9165,0,1846,56,0,Swipe ,Bills,424.58,0,,2540.58,45.3675,,
717171408,Blue,200,0,106,18-06-2023,Week-25,Q2,2023,9959,0,2021,41,0,Swipe ,Travel,222.31,0,,2443.31,59.59292683,,
717172308,Blue,425,0,104,18-06-2023,Week-25,Q2,2023,3304,0,1731,32,0,Chip ,Grocery,294.27,0,,2450.27,76.5709375,,
717173358,Blue,245,0,103,18-06-2023,Week-25,Q2,2023,9502,1881,14418,100,0.198,Swipe ,Food,1297.62,0,,15960.62,159.6062,,
